SourceFile,Label,Probability
276506.mp3,"Rowboat, canoe, kayak",0.1841
320309.mp3,"Rowboat, canoe, kayak",0.1798
215435.mp3,"Rowboat, canoe, kayak",0.178
321641.mp3,"Rowboat, canoe, kayak",0.176
137773.mp3,"Rowboat, canoe, kayak",0.1689
242318.mp3,"Rowboat, canoe, kayak",0.1666
34554.mp3,"Rowboat, canoe, kayak",0.1637
108578.mp3,"Rowboat, canoe, kayak",0.16
141853.mp3,"Rowboat, canoe, kayak",0.1597
195523.mp3,"Rowboat, canoe, kayak",0.1578
269763.mp3,"Rowboat, canoe, kayak",0.1557
109009.mp3,"Rowboat, canoe, kayak",0.1499
177621.mp3,"Rowboat, canoe, kayak",0.1493
98598.mp3,"Rowboat, canoe, kayak",0.1466
23625.mp3,"Rowboat, canoe, kayak",0.1464
108218.mp3,"Rowboat, canoe, kayak",0.1461
237542.mp3,"Rowboat, canoe, kayak",0.1458
39289.mp3,"Rowboat, canoe, kayak",0.1448
268502.mp3,"Rowboat, canoe, kayak",0.1427
154638.mp3,"Rowboat, canoe, kayak",0.1365
39304.mp3,"Rowboat, canoe, kayak",0.1364
31649.mp3,"Rowboat, canoe, kayak",0.1352
268082.mp3,"Rowboat, canoe, kayak",0.1333
239240.mp3,"Rowboat, canoe, kayak",0.1328
67570.mp3,"Rowboat, canoe, kayak",0.1316
208030.mp3,"Rowboat, canoe, kayak",0.1314
108217.mp3,"Rowboat, canoe, kayak",0.1257
165142.mp3,"Rowboat, canoe, kayak",0.1214
104009.mp3,"Rowboat, canoe, kayak",0.1212
32239.mp3,"Rowboat, canoe, kayak",0.1206
89731.mp3,"Rowboat, canoe, kayak",0.1201
95873.mp3,"Rowboat, canoe, kayak",0.1191
293857.mp3,"Rowboat, canoe, kayak",0.1187
76670.mp3,"Rowboat, canoe, kayak",0.1182
311339.mp3,"Rowboat, canoe, kayak",0.1178
2358.mp3,"Rowboat, canoe, kayak",0.1128
228798.mp3,"Rowboat, canoe, kayak",0.1118
282349.mp3,"Rowboat, canoe, kayak",0.1114
191670.mp3,"Rowboat, canoe, kayak",0.1099
274003.mp3,"Rowboat, canoe, kayak",0.109
91356.mp3,"Rowboat, canoe, kayak",0.1081
334275.mp3,"Rowboat, canoe, kayak",0.1052
328029.mp3,"Rowboat, canoe, kayak",0.1047
317590.mp3,"Rowboat, canoe, kayak",0.1037
108226.mp3,"Rowboat, canoe, kayak",0.1036
276504.mp3,"Rowboat, canoe, kayak",0.1031
177870.mp3,"Rowboat, canoe, kayak",0.1026
260406.mp3,"Rowboat, canoe, kayak",0.1022
179870.mp3,"Rowboat, canoe, kayak",0.1014
81453.mp3,"Rowboat, canoe, kayak",0.1009
285272.mp3,"Rowboat, canoe, kayak",0.0971
242960.mp3,"Rowboat, canoe, kayak",0.095
121638.mp3,"Rowboat, canoe, kayak",0.0941
47462.mp3,"Rowboat, canoe, kayak",0.0925
15959.mp3,"Rowboat, canoe, kayak",0.0916
260402.mp3,"Rowboat, canoe, kayak",0.0908
221363.mp3,"Rowboat, canoe, kayak",0.09
302845.mp3,"Rowboat, canoe, kayak",0.09
56502.mp3,"Rowboat, canoe, kayak",0.0881
237543.mp3,"Rowboat, canoe, kayak",0.0866
205850.mp3,"Rowboat, canoe, kayak",0.0863
65785.mp3,"Rowboat, canoe, kayak",0.0828
260681.mp3,"Rowboat, canoe, kayak",0.0825
89036.mp3,"Rowboat, canoe, kayak",0.081
234015.mp3,"Rowboat, canoe, kayak",0.0803
331030.mp3,"Rowboat, canoe, kayak",0.0796
279848.mp3,"Rowboat, canoe, kayak",0.0791
112712.mp3,"Rowboat, canoe, kayak",0.0787
302870.mp3,"Rowboat, canoe, kayak",0.077
47451.mp3,"Rowboat, canoe, kayak",0.077
111932.mp3,"Rowboat, canoe, kayak",0.0765
121966.mp3,"Rowboat, canoe, kayak",0.0756
260677.mp3,"Rowboat, canoe, kayak",0.0744
164000.mp3,"Rowboat, canoe, kayak",0.0743
187612.mp3,"Rowboat, canoe, kayak",0.0727
247930.mp3,"Rowboat, canoe, kayak",0.0726
317759.mp3,"Rowboat, canoe, kayak",0.0726
73757.mp3,"Rowboat, canoe, kayak",0.0724
105735.mp3,"Rowboat, canoe, kayak",0.0723
28481.mp3,"Rowboat, canoe, kayak",0.0721
218371.mp3,"Rowboat, canoe, kayak",0.0719
285986.mp3,"Rowboat, canoe, kayak",0.0713
25042.mp3,"Rowboat, canoe, kayak",0.0713
27449.mp3,"Rowboat, canoe, kayak",0.0709
251529.mp3,"Rowboat, canoe, kayak",0.0705
293204.mp3,"Rowboat, canoe, kayak",0.0703
269871.mp3,"Rowboat, canoe, kayak",0.0693
236213.mp3,"Rowboat, canoe, kayak",0.0681
246936.mp3,"Rowboat, canoe, kayak",0.067
91205.mp3,"Rowboat, canoe, kayak",0.0667
74499.mp3,"Rowboat, canoe, kayak",0.0658
104633.mp3,"Rowboat, canoe, kayak",0.0652
165970.mp3,"Rowboat, canoe, kayak",0.0644
251778.mp3,"Rowboat, canoe, kayak",0.0644
20868.mp3,"Rowboat, canoe, kayak",0.0639
151109.mp3,"Rowboat, canoe, kayak",0.0638
41771.mp3,"Rowboat, canoe, kayak",0.0636
104640.mp3,"Rowboat, canoe, kayak",0.0614
137293.mp3,"Rowboat, canoe, kayak",0.0613
32943.mp3,"Rowboat, canoe, kayak",0.0612
40959.mp3,"Rowboat, canoe, kayak",0.0606
306904.mp3,"Rowboat, canoe, kayak",0.0605
226498.mp3,"Rowboat, canoe, kayak",0.0604
313787.mp3,"Rowboat, canoe, kayak",0.0602
256475.mp3,"Rowboat, canoe, kayak",0.0602
313796.mp3,"Rowboat, canoe, kayak",0.0597
23634.mp3,"Rowboat, canoe, kayak",0.059
40359.mp3,"Rowboat, canoe, kayak",0.0588
107067.mp3,"Rowboat, canoe, kayak",0.0584
102091.mp3,"Rowboat, canoe, kayak",0.0582
285268.mp3,"Rowboat, canoe, kayak",0.058
25717.mp3,"Rowboat, canoe, kayak",0.0576
201196.mp3,"Rowboat, canoe, kayak",0.0572
257238.mp3,"Rowboat, canoe, kayak",0.0571
245024.mp3,"Rowboat, canoe, kayak",0.0569
321854.mp3,"Rowboat, canoe, kayak",0.0567
218369.mp3,"Rowboat, canoe, kayak",0.0562
114044.mp3,"Rowboat, canoe, kayak",0.0562
165143.mp3,"Rowboat, canoe, kayak",0.0561
250178.mp3,"Rowboat, canoe, kayak",0.0552
154660.mp3,"Rowboat, canoe, kayak",0.0547
307774.mp3,"Rowboat, canoe, kayak",0.0547
94707.mp3,"Rowboat, canoe, kayak",0.0542
179269.mp3,"Rowboat, canoe, kayak",0.0532
64477.mp3,"Rowboat, canoe, kayak",0.0523
247593.mp3,"Rowboat, canoe, kayak",0.0508
133828.mp3,"Rowboat, canoe, kayak",0.0504
11883.mp3,"Rowboat, canoe, kayak",0.05
168672.mp3,"Rowboat, canoe, kayak",0.05
52819.mp3,"Rowboat, canoe, kayak",0.0478
319714.mp3,"Rowboat, canoe, kayak",0.0474
288646.mp3,"Rowboat, canoe, kayak",0.0474
163227.mp3,"Rowboat, canoe, kayak",0.0469
67576.mp3,"Rowboat, canoe, kayak",0.0468
123464.mp3,"Rowboat, canoe, kayak",0.0467
147450.mp3,"Rowboat, canoe, kayak",0.0466
280904.mp3,"Rowboat, canoe, kayak",0.0466
270059.mp3,"Rowboat, canoe, kayak",0.0464
308142.mp3,"Rowboat, canoe, kayak",0.0464
157921.mp3,"Rowboat, canoe, kayak",0.0462
150571.mp3,"Rowboat, canoe, kayak",0.0457
2655.mp3,"Rowboat, canoe, kayak",0.0456
84782.mp3,"Rowboat, canoe, kayak",0.0417
67481.mp3,"Rowboat, canoe, kayak",0.0414
133422.mp3,"Rowboat, canoe, kayak",0.0414
40403.mp3,"Rowboat, canoe, kayak",0.0406
293606.mp3,"Rowboat, canoe, kayak",0.0405
98470.mp3,"Rowboat, canoe, kayak",0.0395
264696.mp3,"Rowboat, canoe, kayak",0.0393
174124.mp3,"Rowboat, canoe, kayak",0.0391
249777.mp3,"Rowboat, canoe, kayak",0.0388
241146.mp3,"Rowboat, canoe, kayak",0.0386
30006.mp3,"Rowboat, canoe, kayak",0.0385
15500.mp3,"Rowboat, canoe, kayak",0.0382
109003.mp3,"Rowboat, canoe, kayak",0.0375
158156.mp3,"Rowboat, canoe, kayak",0.0373
317425.mp3,"Rowboat, canoe, kayak",0.0368
312377.mp3,"Rowboat, canoe, kayak",0.0366
5495.mp3,"Rowboat, canoe, kayak",0.0366
172651.mp3,"Rowboat, canoe, kayak",0.0365
320104.mp3,"Rowboat, canoe, kayak",0.0356
303926.mp3,"Rowboat, canoe, kayak",0.0354
306893.mp3,"Rowboat, canoe, kayak",0.0354
280916.mp3,"Rowboat, canoe, kayak",0.035
111286.mp3,"Rowboat, canoe, kayak",0.0349
27971.mp3,"Rowboat, canoe, kayak",0.0347
188341.mp3,"Rowboat, canoe, kayak",0.0346
280890.mp3,"Rowboat, canoe, kayak",0.034
191332.mp3,"Rowboat, canoe, kayak",0.0333
308147.mp3,"Rowboat, canoe, kayak",0.0328
86444.mp3,"Rowboat, canoe, kayak",0.0316
39543.mp3,"Rowboat, canoe, kayak",0.0315
179933.mp3,"Rowboat, canoe, kayak",0.0313
117723.mp3,"Rowboat, canoe, kayak",0.0307
191258.mp3,Rub,0.8139
295826.mp3,Rub,0.7587
269016.mp3,Rub,0.6961
34450.mp3,Rub,0.668
295823.mp3,Rub,0.6575
60346.mp3,Rub,0.6438
221921.mp3,Rub,0.5823
295822.mp3,Rub,0.5783
278376.mp3,Rub,0.5609
201688.mp3,Rub,0.5579
34449.mp3,Rub,0.534
100499.mp3,Rub,0.5074
271575.mp3,Rub,0.4585
271568.mp3,Rub,0.4547
78420.mp3,Rub,0.4471
227827.mp3,Rub,0.3754
60335.mp3,Rub,0.3573
92496.mp3,Rub,0.3557
78419.mp3,Rub,0.3462
78427.mp3,Rub,0.3453
164860.mp3,Rub,0.3341
116951.mp3,Rub,0.3036
242279.mp3,Rub,0.2916
158557.mp3,Rub,0.284
172387.mp3,Rub,0.2729
85494.mp3,Rub,0.2703
85500.mp3,Rub,0.2515
74985.mp3,Rub,0.2505
201679.mp3,Rub,0.2505
8404.mp3,Rub,0.2271
71088.mp3,Rub,0.219
91840.mp3,Rub,0.2015
78422.mp3,Rub,0.1824
69772.mp3,Rub,0.1818
109040.mp3,Rub,0.1801
34433.mp3,Rub,0.1769
303644.mp3,Rub,0.1642
178241.mp3,Rub,0.1631
74986.mp3,Rub,0.1416
333662.mp3,Rub,0.1331
116939.mp3,Rub,0.1291
58946.mp3,Rub,0.1257
58754.mp3,Rub,0.124
4256.mp3,Rub,0.1154
29872.mp3,Rub,0.1107
95784.mp3,Rub,0.1028
164886.mp3,Rub,0.1018
97954.mp3,Rub,0.0973
203457.mp3,Rub,0.0971
285532.mp3,Rub,0.0942
64630.mp3,Rub,0.0906
246110.mp3,Rub,0.0882
33671.mp3,Rub,0.0871
97953.mp3,Rub,0.0861
172392.mp3,Rub,0.086
209334.mp3,Rub,0.0856
170750.mp3,Rub,0.0843
293141.mp3,Rub,0.0812
89346.mp3,Rub,0.0804
248350.mp3,Rub,0.0802
4500.mp3,Rub,0.0796
238051.mp3,Rub,0.0789
142692.mp3,Rub,0.0768
325079.mp3,Rub,0.0767
285211.mp3,Rub,0.0743
45802.mp3,Rub,0.0708
179765.mp3,Rub,0.0687
270018.mp3,Rub,0.0652
253791.mp3,Rub,0.0648
285198.mp3,Rub,0.0638
85138.mp3,Rub,0.0617
37286.mp3,Rub,0.0604
59689.mp3,Rub,0.0601
156579.mp3,Rub,0.0583
74978.mp3,Rub,0.0579
40926.mp3,Rub,0.0577
233011.mp3,Rub,0.0541
61070.mp3,Rub,0.0541
289112.mp3,Rub,0.0521
215507.mp3,Rub,0.0503
43519.mp3,Rub,0.0495
213329.mp3,Rub,0.0492
21269.mp3,Rub,0.049
297377.mp3,Rub,0.0464
62484.mp3,Rub,0.0461
34174.mp3,Rub,0.0456
49753.mp3,Rub,0.0432
199987.mp3,Rub,0.0423
69768.mp3,Rub,0.0413
105855.mp3,Rub,0.0411
90262.mp3,Rub,0.0405
181231.mp3,Rub,0.0389
29867.mp3,Rub,0.0387
93679.mp3,Rub,0.0383
162219.mp3,Rub,0.0383
20090.mp3,Rub,0.0383
266366.mp3,Rub,0.038
16917.mp3,Rub,0.032
314674.mp3,Rub,0.0316
237391.mp3,Rub,0.031
86095.mp3,Rub,0.0306
142347.mp3,Rub,0.0306
251412.mp3,Rub,0.029
74284.mp3,Rub,0.028
193644.mp3,Rub,0.0264
238653.mp3,Rub,0.0202
249537.mp3,Rub,0.0184
311243.mp3,Rumble,0.5457
2435.mp3,Rumble,0.5393
196517.mp3,Rumble,0.4422
310438.mp3,Rumble,0.4022
311231.mp3,Rumble,0.3861
190903.mp3,Rumble,0.3663
288624.mp3,Rumble,0.3638
172440.mp3,Rumble,0.3631
225753.mp3,Rumble,0.3534
139653.mp3,Rumble,0.3532
190897.mp3,Rumble,0.3521
44358.mp3,Rumble,0.3475
6547.mp3,Rumble,0.3238
158871.mp3,Rumble,0.3146
51313.mp3,Rumble,0.2811
255224.mp3,Rumble,0.2717
197844.mp3,Rumble,0.2685
15891.mp3,Rumble,0.2676
41166.mp3,Rumble,0.2536
24614.mp3,Rumble,0.2484
67094.mp3,Rumble,0.2436
177139.mp3,Rumble,0.24
282558.mp3,Rumble,0.2356
327126.mp3,Rumble,0.2339
158964.mp3,Rumble,0.2296
27878.mp3,Rumble,0.2246
289758.mp3,Rumble,0.2235
35766.mp3,Rumble,0.2221
325903.mp3,Rumble,0.2201
310439.mp3,Rumble,0.2162
197845.mp3,Rumble,0.2094
110292.mp3,Rumble,0.2078
308290.mp3,Rumble,0.207
333223.mp3,Rumble,0.2039
155650.mp3,Rumble,0.202
319992.mp3,Rumble,0.2003
180280.mp3,Rumble,0.197
69692.mp3,Rumble,0.1967
88547.mp3,Rumble,0.196
159046.mp3,Rumble,0.1956
53510.mp3,Rumble,0.1872
174739.mp3,Rumble,0.1843
213579.mp3,Rumble,0.1797
97780.mp3,Rumble,0.1783
98919.mp3,Rumble,0.1755
39543.mp3,Rumble,0.1731
239790.mp3,Rumble,0.1716
20890.mp3,Rumble,0.1682
1332.mp3,Rumble,0.1596
318294.mp3,Rumble,0.1589
321584.mp3,Rumble,0.1553
264251.mp3,Rumble,0.1509
321524.mp3,Rumble,0.1487
105954.mp3,Rumble,0.1458
299685.mp3,Rumble,0.141
67092.mp3,Rumble,0.1395
288381.mp3,Rumble,0.131
475.mp3,Rumble,0.1298
99100.mp3,Rumble,0.126
162883.mp3,Rumble,0.122
292755.mp3,Rumble,0.1181
35744.mp3,Rumble,0.1164
43220.mp3,Rumble,0.1164
139635.mp3,Rumble,0.1129
171373.mp3,Rumble,0.1122
284378.mp3,Rumble,0.1102
292757.mp3,Rumble,0.11
65283.mp3,Rumble,0.1096
242428.mp3,Rumble,0.1063
66559.mp3,Rumble,0.1056
158965.mp3,Rumble,0.1055
193752.mp3,Rumble,0.1024
148411.mp3,Rumble,0.1009
270600.mp3,Rumble,0.0989
62359.mp3,Rumble,0.0964
256796.mp3,Rumble,0.0957
29150.mp3,Rumble,0.0941
232095.mp3,Rumble,0.0928
117791.mp3,Rumble,0.0927
330112.mp3,Rumble,0.0924
23375.mp3,Rumble,0.0916
206856.mp3,Rumble,0.0914
331982.mp3,Rumble,0.0894
328131.mp3,Rumble,0.0891
151884.mp3,Rumble,0.0888
27577.mp3,Rumble,0.0876
73477.mp3,Rumble,0.0865
157634.mp3,Rumble,0.0849
95634.mp3,Rumble,0.0848
208470.mp3,Rumble,0.0836
289806.mp3,Rumble,0.0824
173878.mp3,Rumble,0.0819
113740.mp3,Rumble,0.0817
273703.mp3,Rumble,0.0816
99099.mp3,Rumble,0.081
85560.mp3,Rumble,0.0808
204348.mp3,Rumble,0.0805
5498.mp3,Rumble,0.0801
60029.mp3,Rumble,0.0797
288400.mp3,Rumble,0.0793
325910.mp3,Rumble,0.0768
38229.mp3,Rumble,0.0765
8196.mp3,Rumble,0.0759
54330.mp3,Rumble,0.0756
14223.mp3,Rumble,0.0755
84295.mp3,Rumble,0.0749
32373.mp3,Rumble,0.0742
61939.mp3,Rumble,0.0727
40384.mp3,Rumble,0.0717
9334.mp3,Rumble,0.0703
295105.mp3,Rumble,0.07
103174.mp3,Rumble,0.0699
257185.mp3,Rumble,0.0695
23466.mp3,Rumble,0.0686
257087.mp3,Rumble,0.0673
317369.mp3,Rumble,0.0667
151867.mp3,Rumble,0.0666
94626.mp3,Rumble,0.0658
91186.mp3,Rumble,0.0655
239368.mp3,Rumble,0.0654
160564.mp3,Rumble,0.064
285222.mp3,Rumble,0.0635
175945.mp3,Rumble,0.0634
226836.mp3,Rumble,0.0629
141065.mp3,Rumble,0.0626
76178.mp3,Rumble,0.0621
12724.mp3,Rumble,0.0617
169177.mp3,Rumble,0.0605
232671.mp3,Rumble,0.0601
110036.mp3,Rumble,0.0595
178655.mp3,Rumble,0.0594
275815.mp3,Rumble,0.0594
231814.mp3,Rumble,0.0594
49546.mp3,Rumble,0.059
53645.mp3,Rumble,0.0589
326542.mp3,Rumble,0.0568
321527.mp3,Rumble,0.0568
261229.mp3,Rumble,0.0566
136850.mp3,Rumble,0.0564
280399.mp3,Rumble,0.0564
253507.mp3,Rumble,0.0563
210997.mp3,Rumble,0.0561
138105.mp3,Rumble,0.056
35763.mp3,Rumble,0.0556
142150.mp3,Rumble,0.0552
305172.mp3,Rumble,0.055
212157.mp3,Rumble,0.0545
213528.mp3,Rumble,0.054
224953.mp3,Rumble,0.0534
91649.mp3,Rumble,0.0528
11719.mp3,Rumble,0.0524
151355.mp3,Rumble,0.0513
105035.mp3,Rumble,0.0505
333662.mp3,Rumble,0.0501
127287.mp3,Rumble,0.05
208469.mp3,Rumble,0.0497
12881.mp3,Rumble,0.0494
189676.mp3,Rumble,0.0492
230423.mp3,Rumble,0.049
33775.mp3,Rumble,0.0487
330233.mp3,Rumble,0.0476
151788.mp3,Rumble,0.0476
147188.mp3,Rumble,0.0476
168469.mp3,Rumble,0.0475
167936.mp3,Rumble,0.0475
301673.mp3,Rumble,0.0473
169230.mp3,Rumble,0.0473
103378.mp3,Rumble,0.0469
249801.mp3,Rumble,0.0469
236780.mp3,Rumble,0.0467
56672.mp3,Rumble,0.0454
99106.mp3,Rumble,0.0452
155094.mp3,Rumble,0.0448
231374.mp3,Rumble,0.0433
70746.mp3,Rumble,0.0422
90147.mp3,Rumble,0.0414
313484.mp3,Rumble,0.0407
4003.mp3,Rumble,0.0402
121222.mp3,Rumble,0.0402
97487.mp3,Rumble,0.0387
18329.mp3,Rumble,0.0382
156148.mp3,Rumble,0.037
102505.mp3,Rumble,0.0367
40939.mp3,Rumble,0.0364
280463.mp3,Rumble,0.0363
147936.mp3,Rumble,0.0358
117352.mp3,Rumble,0.0357
159051.mp3,Rumble,0.0352
304615.mp3,Rumble,0.033
190075.mp3,Rumble,0.0328
276181.mp3,Rumble,0.0319
79523.mp3,Rumble,0.0307
62717.mp3,Rumble,0.0296
163184.mp3,Rumble,0.0295
35393.mp3,Rumble,0.0291
263592.mp3,Rumble,0.0281
13.mp3,Rumble,0.0278
276141.mp3,Rumble,0.0253
276161.mp3,Rumble,0.0243
231380.mp3,Rumble,0.024
268640.mp3,Run,0.8671
90296.mp3,Run,0.5315
119486.mp3,Run,0.5221
61874.mp3,Run,0.5132
180474.mp3,Run,0.5079
11768.mp3,Run,0.4315
179933.mp3,Run,0.4244
304421.mp3,Run,0.3803
30215.mp3,Run,0.3766
258485.mp3,Run,0.359
188896.mp3,Run,0.3515
144457.mp3,Run,0.3265
150165.mp3,Run,0.3139
329288.mp3,Run,0.3085
288649.mp3,Run,0.3021
38957.mp3,Run,0.2986
62095.mp3,Run,0.2769
22549.mp3,Run,0.2708
277552.mp3,Run,0.2618
195482.mp3,Run,0.2617
254543.mp3,Run,0.2578
195252.mp3,Run,0.2559
99013.mp3,Run,0.2553
228337.mp3,Run,0.2546
2821.mp3,Run,0.2533
305718.mp3,Run,0.2522
290632.mp3,Run,0.2372
203075.mp3,Run,0.2332
66652.mp3,Run,0.2224
193046.mp3,Run,0.2167
240684.mp3,Run,0.1971
122476.mp3,Run,0.163
2049.mp3,Run,0.1593
177613.mp3,Run,0.1591
318747.mp3,Run,0.155
272805.mp3,Run,0.1533
147414.mp3,Run,0.152
244703.mp3,Run,0.1496
123480.mp3,Run,0.1479
28968.mp3,Run,0.1475
27971.mp3,Run,0.1453
67154.mp3,Run,0.1405
147569.mp3,Run,0.1393
252155.mp3,Run,0.1371
245501.mp3,Run,0.1364
245223.mp3,Run,0.1356
141933.mp3,Run,0.1339
17684.mp3,Run,0.1327
231444.mp3,Run,0.1292
38938.mp3,Run,0.1286
295614.mp3,Run,0.1258
4704.mp3,Run,0.1258
87133.mp3,Run,0.1241
18989.mp3,Run,0.1229
22007.mp3,Run,0.1219
259090.mp3,Run,0.1206
46533.mp3,Run,0.1191
226346.mp3,Run,0.1188
113991.mp3,Run,0.1183
314492.mp3,Run,0.1176
190772.mp3,Run,0.1132
257811.mp3,Run,0.1094
251778.mp3,Run,0.1032
153037.mp3,Run,0.1032
212048.mp3,Run,0.0979
34909.mp3,Run,0.0972
173700.mp3,Run,0.0971
319454.mp3,Run,0.0958
105431.mp3,Run,0.0956
284994.mp3,Run,0.0937
41118.mp3,Run,0.0934
78861.mp3,Run,0.092
3637.mp3,Run,0.0912
212349.mp3,Run,0.0851
320919.mp3,Run,0.0849
302057.mp3,Run,0.0831
104948.mp3,Run,0.0823
276935.mp3,Run,0.0822
100017.mp3,Run,0.0822
11873.mp3,Run,0.0808
130594.mp3,Run,0.0804
175844.mp3,Run,0.0797
325332.mp3,Run,0.0796
98667.mp3,Run,0.0784
62022.mp3,Run,0.0783
196955.mp3,Run,0.0771
40040.mp3,Run,0.077
197336.mp3,Run,0.0766
225361.mp3,Run,0.0757
70889.mp3,Run,0.0736
201106.mp3,Run,0.0736
311060.mp3,Run,0.0736
127725.mp3,Run,0.0729
90592.mp3,Run,0.0727
224807.mp3,Run,0.0722
230188.mp3,Run,0.0718
12033.mp3,Run,0.0713
212554.mp3,Run,0.0713
178537.mp3,Run,0.0701
274577.mp3,Run,0.0699
10564.mp3,Run,0.0698
111990.mp3,Run,0.0684
49604.mp3,Run,0.0682
23169.mp3,Run,0.0673
303386.mp3,Run,0.0672
5141.mp3,Run,0.0668
305666.mp3,Run,0.0665
247463.mp3,Run,0.0662
172112.mp3,Run,0.0653
15117.mp3,Run,0.0642
97911.mp3,Run,0.0641
147418.mp3,Run,0.0638
235986.mp3,Run,0.0629
233063.mp3,Run,0.062
223253.mp3,Run,0.0616
25188.mp3,Run,0.0612
240555.mp3,Run,0.0608
284983.mp3,Run,0.0604
110813.mp3,Run,0.0603
12688.mp3,Run,0.06
194938.mp3,Run,0.0599
311503.mp3,Run,0.0598
87302.mp3,Run,0.0594
278311.mp3,Run,0.0594
220879.mp3,Run,0.0584
63192.mp3,Run,0.0576
258727.mp3,Run,0.0567
285306.mp3,Run,0.0566
68091.mp3,Run,0.0563
180407.mp3,Run,0.0557
9371.mp3,Run,0.0548
277180.mp3,Run,0.0545
253171.mp3,Run,0.0535
104362.mp3,Run,0.0531
299345.mp3,Run,0.053
150774.mp3,Run,0.0526
180766.mp3,Run,0.0519
66835.mp3,Run,0.0517
277195.mp3,Run,0.0511
135679.mp3,Run,0.0505
70368.mp3,Run,0.0503
71242.mp3,Run,0.0503
162053.mp3,Run,0.0501
297362.mp3,Run,0.05
98399.mp3,Run,0.0493
288852.mp3,Run,0.0493
120355.mp3,Run,0.0491
309470.mp3,Run,0.0491
312770.mp3,Run,0.0482
198638.mp3,Run,0.0482
267675.mp3,Run,0.0479
325364.mp3,Run,0.0474
92190.mp3,Run,0.0471
172078.mp3,Run,0.0468
164289.mp3,Run,0.0462
260654.mp3,Run,0.0461
254484.mp3,Run,0.0454
136871.mp3,Run,0.0451
285879.mp3,Run,0.045
229285.mp3,Run,0.0448
110090.mp3,Run,0.0447
219132.mp3,Run,0.0447
30443.mp3,Run,0.0446
37672.mp3,Run,0.0445
224897.mp3,Run,0.0445
328457.mp3,Run,0.0444
118577.mp3,Run,0.0436
294939.mp3,Run,0.0423
97406.mp3,Run,0.0422
123999.mp3,Run,0.0421
291058.mp3,Run,0.0421
244198.mp3,Run,0.0421
289490.mp3,Run,0.042
91372.mp3,Run,0.042
161086.mp3,Run,0.0419
190719.mp3,Run,0.0411
66646.mp3,Run,0.041
256199.mp3,Run,0.0401
213600.mp3,Run,0.04
136864.mp3,Run,0.0388
38155.mp3,Run,0.038
164301.mp3,Run,0.0378
192719.mp3,Run,0.0367
44472.mp3,Run,0.0358
3182.mp3,Run,0.0357
127174.mp3,Run,0.0345
105430.mp3,Run,0.0343
8463.mp3,Run,0.0342
277853.mp3,Run,0.0341
82779.mp3,Run,0.0339
117126.mp3,Run,0.0327
311706.mp3,Run,0.0316
156982.mp3,Run,0.0313
46320.mp3,Run,0.0297
72225.mp3,Run,0.0285
289216.mp3,Run,0.0238
53157.mp3,Run,0.0231
122468.mp3,Run,0.0175
273279.mp3,Run,0.0116
292985.mp3,Run,0.0102
49891.mp3,Rustle,0.1972
147236.mp3,Rustle,0.121
121412.mp3,Rustle,0.1109
183733.mp3,Rustle,0.1056
130551.mp3,Rustle,0.1042
325191.mp3,Rustle,0.103
313101.mp3,Rustle,0.1013
80608.mp3,Rustle,0.0936
168422.mp3,Rustle,0.0922
114077.mp3,Rustle,0.0921
157689.mp3,Rustle,0.0915
294795.mp3,Rustle,0.0894
317512.mp3,Rustle,0.0893
121406.mp3,Rustle,0.0889
152138.mp3,Rustle,0.0888
92184.mp3,Rustle,0.0887
39283.mp3,Rustle,0.0883
323473.mp3,Rustle,0.0879
163689.mp3,Rustle,0.0862
57265.mp3,Rustle,0.0855
64414.mp3,Rustle,0.0806
255521.mp3,Rustle,0.0797
99805.mp3,Rustle,0.0795
34759.mp3,Rustle,0.0792
1479.mp3,Rustle,0.0784
135837.mp3,Rustle,0.0779
26598.mp3,Rustle,0.0772
323151.mp3,Rustle,0.0768
45143.mp3,Rustle,0.0748
279184.mp3,Rustle,0.0733
301418.mp3,Rustle,0.0732
232558.mp3,Rustle,0.0723
115819.mp3,Rustle,0.0715
308438.mp3,Rustle,0.0714
123734.mp3,Rustle,0.0708
59037.mp3,Rustle,0.0707
121403.mp3,Rustle,0.0704
307873.mp3,Rustle,0.0704
99810.mp3,Rustle,0.0696
211671.mp3,Rustle,0.0693
204331.mp3,Rustle,0.0684
294491.mp3,Rustle,0.0683
50077.mp3,Rustle,0.0669
86962.mp3,Rustle,0.0654
3293.mp3,Rustle,0.0648
329956.mp3,Rustle,0.0646
14797.mp3,Rustle,0.0644
169634.mp3,Rustle,0.0634
117268.mp3,Rustle,0.0633
118937.mp3,Rustle,0.0632
43235.mp3,Rustle,0.0617
41737.mp3,Rustle,0.0614
238425.mp3,Rustle,0.0608
282933.mp3,Rustle,0.0604
307486.mp3,Rustle,0.0603
189842.mp3,Rustle,0.0602
185986.mp3,Rustle,0.0591
171891.mp3,Rustle,0.0586
49261.mp3,Rustle,0.0582
191320.mp3,Rustle,0.0578
300272.mp3,Rustle,0.0574
165027.mp3,Rustle,0.0571
38337.mp3,Rustle,0.0563
81026.mp3,Rustle,0.0561
80783.mp3,Rustle,0.0546
135591.mp3,Rustle,0.0543
323554.mp3,Rustle,0.0522
99951.mp3,Rustle,0.0522
180155.mp3,Rustle,0.0519
289099.mp3,Rustle,0.0517
159286.mp3,Rustle,0.0507
43253.mp3,Rustle,0.0502
294567.mp3,Rustle,0.0498
